NO,YEAR,Y_distress,X1_gross_profit,X2_net_profit_margin,X3_current_ratio,X4_quick_ratio,X5_cash_ratio,X6_receivable_turnover,X7_inventory_turnover,X8_leverage_asset,X9_leverage_equity,X10_dscr,X11_asset_coverage,X12_mbv,X13_indep_commissioner,X14_board_diversity,X15_corruption_index,SHARE_CODE,IEQ_equity_to_liability,equity_negative,equity_negative_2yr,X1_gross_profit_frac,X2_net_profit_margin_frac,X8_leverage_asset_frac,X9_leverage_equity_frac,flag_extreme_X1_gross_profit,flag_extreme_X2_net_profit_margin,flag_extreme_X3_current_ratio,flag_extreme_X4_quick_ratio,flag_extreme_X5_cash_ratio,flag_extreme_X6_receivable_turnover,flag_extreme_X7_inventory_turnover,flag_extreme_X8_leverage_asset,flag_extreme_IEQ_equity_to_liability,flag_extreme_X10_dscr,flag_extreme_X11_asset_coverage,flag_extreme_X12_mbv,n_extreme_flags
3775,2017,0,20.99,6.64,1.21,0.69,0.2814175203467625,8.28,4.98,21.75,37.66,0.3391836255854359,11.748360282950898,0.8004456498339376,0.5,0.14285714285714285,37,JTPE,2.655337227827934,0,0.0,0.20989999999999998,0.0664,0.2175,0.3766,0,0,0,0,0,0,0,0,0,0,0,0,0
3774,2018,0,21.88,9.49,1.44,0.83,0.3792632454567532,8.14,4.53,16.11,27.06,0.38067644222160063,16.30185747742045,1.3123573592916757,0.0,0.0,38,JTPE,3.695491500369549,0,0.0,0.2188,0.0949,0.1611,0.2706,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,2019,0,26.41,12.69,1.67,1.08,0.2160411746287969,6.68,4.55,12.12,18.74,0.6297249304964663,26.56259270159816,2.250850323724665,0.3333333333333333,0.0,40,JTPE,5.3361792956243335,0,0.0,0.2641,0.12689999999999999,0.12119999999999999,0.18739999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0
3772,2020,0,22.45,7.58,2.08,0.87,0.13846966763414537,4.81,2.93,3.03,4.08,0.4175747793234994,33.48616342842666,2.24572568197501,0.5,0.0,37,JTPE,24.509803921568626,0,0.0,0.2245,0.0758,0.030299999999999997,0.0408,0,0,0,0,0,0,0,0,0,0,0,0,0
3771,2021,0,23.32,8.97,2.35,1.52,0.7286255721584334,6.76,3.33,3.82,5.09,0.449114393815494,16.322757922956768,1.9841352320151222,0.5,0.4,38,JTPE,19.646365422396855,0,0.0,0.2332,0.0897,0.0382,0.0509,0,0,0,0,0,0,0,0,0,0,0,0,0
3770,2022,0,22.92,10.09,1.73,0.93,0.4296768968813972,7.67,3.71,6.22,9.52,0.36402488961726986,20.14161724579894,1.7698861809051465,0.5,0.0,34,JTPE,10.504201680672269,0,0.0,0.22920000000000001,0.1009,0.0622,0.09519999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,2023,0,20.01,9.82,1.59,0.95,0.6091572211592231,12.35,4.51,1.58,2.61,0.44182707412885636,22.466642476932826,1.9448838419602321,0.5,0.0,34,JTPE,38.31417624521073,0,0.0,0.20010000000000003,0.09820000000000001,0.0158,0.026099999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0
3803,2013,0,29.72,4.96,2.43,1.57,0.5282638805617847,8.54,5.22,2.06,3.14,0.3140570380389583,17.00953371677881,2.017330341846507,0.3333333333333333,0.3333333333333333,32,KAEF,31.847133757961778,0,,0.29719999999999996,0.0496,0.0206,0.031400000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0
3802,2014,0,30.65,5.7,2.39,1.58,0.6707445395702072,8.38,4.72,11.21,19.64,0.26063136241210094,4.950977952193871,4.750750308406845,0.4,0.0,34,KAEF,5.091649694501018,0,0.0,0.3065,0.057,0.1121,0.19640000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
3801,2015,0,31.62,5.46,1.92,1.24,0.4219147413874233,8.83,4.65,9.45,15.79,0.27290840746327005,8.198421785160267,2.349545281739671,0.5,0.0,36,KAEF,6.3331222292590255,0,0.0,0.31620000000000004,0.0546,0.09449999999999999,0.15789999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,2016,0,32.07,4.67,1.71,1.14,0.38184209703729344,8.88,4.62,17.83,36.21,0.17979979188469003,4.521855284626724,6.724245037770057,0.5,0.0,37,KAEF,2.7616680475006903,0,0.0,0.3207,0.0467,0.1783,0.36210000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
3799,2017,0,35.93,5.41,1.73,1.2,0.44501916506691713,5.91,3.39,30.97,68.8,0.12085623780257551,3.2673436210068107,4.580393147491772,0.3333333333333333,0.0,37,KAEF,1.4534883720930234,0,0.0,0.3593,0.0541,0.3097,0.688,0,0,0,0,0,0,0,0,0,0,0,0,0
3798,2018,0,39.49,6.33,1.34,0.9,0.4358899543314569,6.13,2.94,42.99,117.46,0.12702763822945773,2.7013846827046,3.4827547554096805,0.42857142857142855,0.0,38,KAEF,0.8513536523071685,0,0.0,0.39490000000000003,0.0633,0.4299,1.1745999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
3797,2019,0,37.13,0.17,0.99,0.61,0.18401548604703244,5.02,2.38,45.21,111.92,0.0435134132945692,3.089437363214262,0.9365396638985953,0.0,0.25,40,KAEF,0.8934953538241601,0,0.0,0.3713,0.0017000000000000001,0.4521,1.1192,0,0,0,0,0,0,0,0,0,0,0,0,0
3796,2020,0,36.45,0.2,0.9,0.54,0.18417633257660995,4.9,2.4,44.19,109.22,0.06155745922040622,2.93604347410639,3.3219236473610816,0.3333333333333333,0.42857142857142855,37,KAEF,0.9155832265152902,0,0.0,0.36450000000000005,0.002,0.44189999999999996,1.0922,0,0,0,0,0,0,0,0,0,0,0,0,0
3795,2021,0,34.01,2.25,0.89,0.52,0.112697858097817,6.51,3.47,46.59,136.28,0.08413546719841779,2.2535511737876672,2.2916026425098854,0.4,0.1111111111111111,38,KAEF,0.7337833871441151,0,0.0,0.34009999999999996,0.0225,0.46590000000000004,1.3628,0,0,0,0,0,0,0,0,0,0,0,0,0
3794,2022,0,40.72,-1.2,0.94,0.6,0.2521008074256606,4.07,2.04,40.98,101.39,0.03956486690925854,3.5787865051116916,0.7530018679645535,0.3333333333333333,0.16666666666666666,34,KAEF,0.9862905611993293,0,0.0,0.4072,-0.012,0.40979999999999994,1.0139,0,0,0,0,0,0,0,0,0,0,0,0,0
3793,2023,0,29.36,-18.08,0.63,0.36,0.088490487490942,4.48,2.6,43.79,120.47,-0.14054865488714693,4.585652137811732,1.2580172467386381,0.75,0.0,34,KAEF,0.8300821781356356,0,0.0,0.29359999999999997,-0.1808,0.4379,1.2046999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
3827,2013,1,-123.45,-178.86,0.03,0.03,0.005427022038168333,1.56,568.77,112.51788867791792,-898.8567606964283,-0.07513596583383494,-32.00371950604962,-1.2947432021226528,0.3333333333333333,0.0,32,KARW,-0.11125243128006364,1,,-1.2345,-1.7886000000000002,1.1251788867791792,-8.988567606964283,1,0,1,0,0,0,1,0,0,0,1,0,4
3826,2014,1,-26.44,-114.33,0.07,0.07,0.024167766288518144,1.95,57.38,118.35029757009134,-644.9502909587004,-0.036203581125793506,-39.73949253027402,-2.338124037929677,0.5,0.0,34,KARW,-0.15505070918156005,1,1.0,-0.2644,-1.1433,1.1835029757009135,-6.449502909587004,0,0,0,0,0,0,0,0,0,0,1,0,1
3825,2015,1,2.79,-936.6,0.04,0.03,0.005873025640733325,1.68,25.53,271.10706011940937,-158.4429420593487,-0.017742926509175697,-180.2959355622368,-0.10267147898949505,0.75,0.0,36,KARW,-0.6311420294287551,1,1.0,0.0279,-9.366,2.7110706011940935,-1.584429420593487,0,1,0,0,0,0,0,1,0,0,1,0,3
3824,2016,1,44.62,30.58,0.07,0.07,0.014537437531848297,3.15,24.14,249.14784424101785,-167.04756646593123,0.03812307061329581,-136.37195453098374,-0.29235960592026644,0.25,0.3333333333333333,37,KARW,-0.5986318874055233,1,1.0,0.4462,0.30579999999999996,2.4914784424101786,-1.6704756646593122,0,0,0,0,0,0,0,1,0,0,1,0,2
3823,2017,1,49.38,30.63,0.1,0.1,0.03538799915002449,2.32,18.33,234.29275468892294,-174.46418105849492,0.039437042129421646,-1649.6414152661291,-0.11537358278280803,0.5,0.0,37,KARW,-0.5731835577554552,1,1.0,0.4938,0.3063,2.3429275468892294,-1.744641810584949,0,0,0,0,0,0,0,0,0,0,1,0,1
3822,2018,1,36.71,11.5,0.11,0.1,0.019123410879241735,1.5,18.64,234.02299784583315,-174.61405998387033,0.01527044953002846,-962.6001114431442,-0.10139222108261395,0.3333333333333333,0.0,38,KARW,-0.5726915691052445,1,1.0,0.3671,0.115,2.3402299784583316,-1.7461405998387034,0,0,0,0,0,0,0,0,0,0,1,0,1
3821,2019,1,3.8,-16.38,0.06,0.06,0.03976482385962717,1.19,16.17,262.4395218936398,-161.5613730170154,-0.011019008746403559,-782.9079269136713,-0.07944703947526358,0.3333333333333333,0.0,40,KARW,-0.6189598301412562,1,1.0,0.038,-0.1638,2.6243952189363977,-1.615613730170154,0,0,0,0,0,0,0,1,0,0,1,0,2
3820,2020,1,28.08,1.53,0.09,0.08,0.04827391934020687,3.34,13.35,262.6520416054567,-161.48093747422422,0.0023697127034704698,-362.9646556257983,-0.09249421526399179,0.5,0.0,37,KARW,-0.619268141268762,1,1.0,0.2808,0.015300000000000001,2.626520416054567,-1.6148093747422423,0,0,0,0,0,0,0,1,0,0,1,0,2
3819,2021,1,-16.96,-20.05,0.08,0.07,0.04666075494886217,1.87,12.04,291.48045302916444,-152.22465187335283,-0.007149527499682792,-291.3369353335028,-0.16348238412564906,0.5,0.5,38,KARW,-0.6569238212690908,1,1.0,-0.1696,-0.2005,2.9148045302916445,-1.5222465187335283,0,0,0,0,0,0,0,1,0,0,1,0,2
3818,2022,1,42.58,13.39,0.06,0.06,0.016695655099635512,4.59,14.51,325.293589142246,-144.38652710312795,0.03148621221543722,-227.703641060847,-0.09731318407849561,0.5,0.3333333333333333,34,KARW,-0.6925853956482733,1,1.0,0.42579999999999996,0.13390000000000002,3.2529358914224598,-1.4438652710312794,0,0,0,0,0,0,0,1,0,0,1,0,2
3817,2023,1,38.81,17.72,0.05,0.04,0.005103302012647289,4.15,15.58,360.0159080965616,-138.45918533679222,0.03698336672853623,-171.1035594041811,-0.05898388649433656,0.3333333333333333,0.0,34,KARW,-0.7222344964457001,1,1.0,0.3881,0.1772,3.600159080965616,-1.3845918533679222,0,0,0,0,0,0,0,1,0,0,1,0,2
3851,2013,0,10.76,2.86,2.55,1.72,0.20542801140526967,6.24,7.67,8.42,12.7,0.38924607688740515,10.76969000518977,0.6417724888662413,0.4,0.25,32,KBLI,7.874015748031496,0,,0.1076,0.0286,0.0842,0.127,0,0,0,0,0,0,0,0,0,0,0,0,0
3850,2014,0,8.87,3.02,3.33,2.29,0.2070248664531527,4.95,7.71,2.79,4.04,0.28183394720586646,6.858001467764423,0.601104118715247,0.375,0.1,34,KBLI,24.752475247524753,0,0.0,0.08869999999999999,0.0302,0.0279,0.0404,0,0,0,0,0,0,0,0,0,0,0,0,0
3849,2015,0,10.72,4.33,2.85,1.98,0.17934562063744203,5.21,8.49,7.81,11.8,0.3136070345905247,6.500850667428114,0.46416064613886654,0.5,0.0,36,KBLI,8.47457627118644,0,0.0,0.1072,0.0433,0.0781,0.11800000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
3848,2016,0,18.99,11.89,3.41,2.52,0.8406006990107945,5.18,7.41,2.97,4.2,0.7177084443004593,7.9050053570251615,0.8370230227941986,0.3333333333333333,0.125,37,KBLI,23.809523809523807,0,0.0,0.18989999999999999,0.1189,0.0297,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0
3847,2017,0,16.15,11.26,1.97,1.1,0.15943402147277638,5.0,4.7,7.19,12.13,0.2738210424621597,7.08722288388418,0.9556956133102266,0.3333333333333333,0.0,37,KBLI,8.244023083264633,0,0.0,0.16149999999999998,0.11259999999999999,0.0719,0.1213,0,0,0,0,0,0,0,0,0,0,0,0,0
3846,2018,0,12.89,5.56,2.46,1.52,0.10579991639603596,4.57,4.47,5.38,8.6,0.29868780161341607,7.122608875675803,0.5958623669815427,0.5,0.14285714285714285,38,KBLI,11.627906976744187,0,0.0,0.12890000000000001,0.0556,0.0538,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0
3845,2019,0,17.01,8.78,2.91,2.09,0.06655352200163363,3.29,4.8,6.97,10.4,0.4871537977744266,9.084388339829374,0.8830359699137283,0.3333333333333333,0.0,40,KBLI,9.615384615384615,0,0.0,0.17010000000000003,0.08779999999999999,0.0697,0.10400000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
3844,2020,0,4.54,-3.74,5.29,4.08,1.5037791343831868,1.69,2.9,5.44,6.97,-0.06767117323211114,13.61729004469112,0.6547529382700307,0.0,0.0,37,KBLI,14.347202295552368,0,0.0,0.0454,-0.0374,0.054400000000000004,0.0697,0,0,0,0,0,0,0,0,0,0,0,0,0
3843,2021,0,9.99,5.3,11.76,8.16,4.574216974152672,2.93,2.78,0.99,1.1,0.3775624556071726,22.370537345233668,0.457412468588334,0.5,0.0,38,KBLI,90.9090909090909,0,0.0,0.0999,0.053,0.009899999999999999,0.011000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
3842,2022,0,8.85,2.7,10.42,7.04,2.9655443219544857,3.64,3.37,1.81,2.03,0.253148942309003,22.764736269601826,0.5043157957017432,0.3333333333333333,0.2857142857142857,34,KBLI,49.26108374384237,0,0.0,0.0885,0.027000000000000003,0.0181,0.0203,0,0,0,0,0,0,0,0,0,0,0,0,0
3841,2023,0,11.89,4.14,7.99,5.5,2.7384038986106876,3.88,3.71,3.38,3.87,0.40933116376528345,25.10775616776608,0.521933957144582,0.6666666666666666,0.0,34,KBLI,25.839793281653748,0,0.0,0.1189,0.0414,0.0338,0.0387,0,0,0,0,0,0,0,0,0,0,0,0,0
3875,2013,0,8.98,0.74,0.96,0.68,0.05045255218810737,4.43,6.66,58.78561783689831,142.63374761814998,0.16498403525122843,17.929181479105743,0.656223652875052,0.3333333333333333,0.2,32,KBLM,0.7010963511083903,0,,0.0898,0.0074,0.5878561783689831,1.4263374761814998,0,0,0,0,0,0,0,0,0,0,0,0,0
3874,2014,0,8.51,2.23,1.04,0.78,0.10313446549814476,4.15,8.72,55.18152184732635,123.12225698371797,0.13822196081828309,20.735993278788857,0.5980270485370094,0.3333333333333333,0.0,34,KBLM,0.8122008355745483,0,0.0,0.0851,0.0223,0.5518152184732635,1.2312225698371797,0,0,0,0,0,0,0,0,0,0,0,0,0
3873,2015,0,10.08,1.32,1.06,0.66,0.022773179653429308,4.72,7.61,54.69409367123818,120.72177360829347,0.16123765441936858,20.419811374531463,0.4986586069811713,1.0,0.0,36,KBLM,0.8283509843424806,0,0.0,0.1008,0.0132,0.5469409367123818,1.2072177360829348,0,0,0,0,0,0,0,0,0,0,0,0,0
3872,2016,0,10.4,2.01,1.3,0.8,0.23022663172524602,6.15,6.09,49.82637947131918,99.3079210705768,0.21235270196391198,22.134929658716814,0.838283412320223,0.3333333333333333,0.0,37,KBLM,1.0069690204161192,0,0.0,0.10400000000000001,0.020099999999999996,0.49826379471319177,0.993079210705768,0,0,0,0,0,0,0,0,0,0,0,0,0
3871,2017,0,8.71,3.62,1.26,0.92,0.29189821284758033,6.8,7.36,35.927030791759066,56.072055401387885,0.12590429702739178,85.67368073374102,0.39919352215931075,0.3333333333333333,0.125,37,KBLM,1.7834195533614203,0,0.0,0.08710000000000001,0.0362,0.3592703079175907,0.5607205540138789,0,0,0,0,0,0,0,0,0,0,0,0,0
3870,2018,0,9.77,3.27,1.3,0.84,0.0882299052843012,4.77,6.21,36.73000964379469,58.05281372330644,0.14740627359523936,62.774886447341224,0.340851841612223,0.42857142857142855,0.0,38,KBLM,1.7225693913239737,0,0.0,0.0977,0.0327,0.36730009643794687,0.5805281372330644,0,0,0,0,0,0,0,0,0,0,0,0,0
3869,2019,0,9.25,3.36,1.36,0.63,0.07627342974361107,4.76,3.98,33.945628187453295,51.39043375325157,0.1367233982996853,62.92795163021067,0.40130734711511085,0.3333333333333333,0.3333333333333333,40,KBLM,1.9458874482388038,0,0.0,0.0925,0.0336,0.339456281874533,0.5139043375325157,0,0,0,0,0,0,0,0,0,0,0,0,0
3868,2020,0,5.69,0.74,1.91,0.89,0.09625805594031889,5.84,3.46,18.032403557400702,21.999429457503407,0.036078174248579384,50.279143477558904,0.28744808053926924,0.3333333333333333,0.0,37,KBLM,4.545572429192827,0,0.0,0.056900000000000006,0.0074,0.18032403557400703,0.21999429457503406,0,0,0,0,0,0,0,0,0,0,0,0,0
3867,2021,0,1.98,-1.07,1.55,0.85,0.23605723910025686,9.07,6.68,18.952318512780515,23.38415876309692,-0.0681486281660713,71.81020821496624,0.20859867857301376,0.0,0.0,38,KBLM,4.2763992929184305,0,0.0,0.019799999999999998,-0.010700000000000001,0.18952318512780514,0.2338415876309692,0,0,0,0,0,0,0,0,0,0,0,0,0
3866,2022,0,4.53,2.01,1.78,1.03,0.04708307060559827,7.73,7.81,17.496061888622553,21.206335466076144,0.1048614338084487,77.54529206173935,0.21956348506548717,0.3333333333333333,0.3333333333333333,34,KBLM,4.715571917645573,0,0.0,0.0453,0.020099999999999996,0.17496061888622552,0.21206335466076143,0,0,0,0,0,0,0,0,0,0,0,0,0
3865,2023,0,5.47,1.87,1.78,1.25,0.17645960155791715,5.96,8.9,20.826623342335232,26.30508413502029,0.14085562616617867,62.28861093687909,0.23201439659331266,0.3,0.25,34,KBLM,3.8015464800155776,0,0.0,0.0547,0.0187,0.20826623342335232,0.2630508413502029,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,2013,0,52.33,1.14,0.76,0.76,0.26133866929978516,4.94,8.741793209307426,53.518926688113325,115.14133145980267,0.06383408697474544,3.031468006776134,0.41467353128793466,0.3333333333333333,0.2,32,KBLV,0.8684978602571682,0,,0.5233,0.011399999999999999,0.5351892668811332,1.1514133145980268,0,0,0,0,0,0,0,0,0,0,0,0,0
3898,2014,0,51.43,389.44,1.01,1.01,0.36617505296465935,5.67,3.1343856754342925,27.691282838887687,38.295912202657746,0.11064808618843683,5.4225247160067545,0.4817970000521068,0.4,0.0,34,KBLV,2.6112447582084224,0,0.0,0.5143,3.8944,0.2769128283888769,0.38295912202657745,0,1,0,0,0,0,0,0,0,0,0,0,1
3897,2015,0,-104.17,-142.4,0.39,0.39,0.11065474388605127,10.0,1.646045545063474,38.26955653695146,61.994624353961406,-0.3336019683213985,4.9818526250822055,0.38591482274911215,0.3333333333333333,0.0,36,KBLV,1.6130430830428943,0,0.0,-1.0417,-1.4240000000000002,0.3826955653695146,0.619946243539614,0,0,0,0,0,0,0,0,0,0,0,0,0
3896,2016,0,-75.33,-121.33,0.24,0.24,0.0683543312296516,13.39,2.355492578375381,43.35436463473636,76.5361079546161,-0.3088179528095124,6.063708342164518,0.2924052667480034,0.4,0.0,37,KBLV,1.306572840877895,0,0.0,-0.7533,-1.2133,0.43354364634736364,0.765361079546161,0,0,0,0,0,0,0,0,0,0,0,0,0
3895,2017,0,-104.68,-152.16,0.19,0.19,0.03819258297075295,10.6,1.8074966562352244,53.08305829377343,113.1426226077488,-0.2357067326616036,4.271672916403497,0.13146093408493037,0.3333333333333333,0.0,37,KBLV,0.8838402159607647,0,0.0,-1.0468000000000002,-1.5216,0.5308305829377343,1.131426226077488,0,0,0,0,0,0,0,0,0,0,0,0,0
3894,2018,0,-110.27,-427.01,0.06,0.06,0.02023563888202409,10.82,18.279130725758478,81.95474318985355,454.16224358620474,-0.3491806486981911,1.765875223410726,0.9617873726507725,0.4,0.2,38,KBLV,0.2201856306027759,0,0.0,-1.1027,-4.2701,0.8195474318985354,4.541622435862047,0,0,0,0,0,0,0,0,0,0,0,0,0
3893,2019,0,-26.64,-102.85,0.08,0.08,0.05484732465171923,2.73,12.511762340404141,86.81801297512925,658.6109727716151,-0.02680889307877627,1.4379048893478015,0.5047407340064562,0.3333333333333333,0.0,40,KBLV,0.1518347008085405,0,0.0,-0.2664,-1.0285,0.8681801297512926,6.586109727716152,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,2020,0,19.32,-11.38,0.03,0.03,0.019588075109738253,3.19,16.69589453194125,85.98524957512413,613.533933665363,0.005878463286495995,2.219106272368868,0.7715193777954918,0.5,0.0,37,KBLV,0.16299016975733008,0,0.0,0.1932,-0.11380000000000001,0.8598524957512413,6.1353393366536295,0,0,1,0,0,0,0,0,0,0,0,0,1
3891,2021,0,15.76,-833.9,0.03,0.03,0.024248732050148557,5.32,32.032074277273686,99.33717495030776,149.869373519347,0.15919606220210195,1.2019724075600096,32.6742467422348,0.4,0.0,38,KBLV,0.6672477348221567,0,0.0,0.1576,-8.339,0.9933717495030776,1.49869373519347,0,1,1,0,0,0,0,0,0,0,0,0,2
3890,2022,0,42.24,-200.24,0.35,0.35,0.32486969277571787,4.86,16.8219719659758,131.9612301253255,-412.87907132448504,-0.06415134384915218,-15.31222646055009,-0.42454664740951514,0.4,0.5,34,KBLV,-0.2422016685883533,1,0.0,0.4224,-2.0024,1.319612301253255,-4.12879071324485,0,0,0,0,0,0,0,0,0,0,1,0,1
3889,2023,1,2.05,-68.82,0.22,0.22,0.20322316530490617,5.06,13.509460906818994,156.9606924119307,-275.5596636305188,-0.05806634881026646,-20.857792522458716,-0.21391640781815174,0.5,0.2857142857142857,34,KBLV,-0.3628978156036797,1,1.0,0.020499999999999997,-0.6881999999999999,1.569606924119307,-2.755596636305188,0,0,0,0,0,0,0,0,0,0,1,0,1
3923,2013,0,13.03,2.6,1.44,0.99,0.26625056834929967,6.21,8.02,30.03,72.53,0.10397408664636217,3.217892509509221,0.39693600057815154,0.3333333333333333,0.0,32,KDSI,1.3787398317937405,0,,0.1303,0.026000000000000002,0.3003,0.7253000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
3922,2014,0,14.22,2.81,1.37,0.91,0.16711051037368901,6.1,8.21,32.5,83.91,0.1478673063254653,3.0485111111698884,0.39625549638810154,0.5,0.0,34,KDSI,1.1917530687641522,0,0.0,0.1422,0.0281,0.325,0.8391,0,0,0,0,0,0,0,0,0,0,0,0,0
3921,2015,0,12.93,0.67,1.16,0.72,0.17803090558030124,5.46,6.44,38.38,119.24,0.06328628977776721,3.2836630230669854,0.20414529938356096,0.2,0.0,36,KDSI,0.8386447500838645,0,0.0,0.1293,0.0067,0.38380000000000003,1.1924,0,0,0,0,0,0,0,0,0,0,0,0,0
3920,2016,0,13.7,2.36,1.23,0.77,0.10458131481516832,5.59,6.36,28.71,78.11,0.14273335010338029,3.8655764069001926,0.3376734306015272,0.3333333333333333,0.0,37,KDSI,1.2802458071949814,0,0.0,0.13699999999999998,0.0236,0.2871,0.7811,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,2017,0,13.94,3.07,1.19,0.73,0.12878554550815885,5.64,6.58,37.9,103.67,0.15456397817883277,4.631099365964939,0.4587680291621076,0.0,0.0,37,KDSI,0.9645992090286486,0,0.0,0.1394,0.030699999999999998,0.379,1.0367,0,0,0,0,0,0,0,0,0,0,0,0,0
3918,2018,0,14.34,3.3,1.17,0.63,0.07090498156892189,5.93,5.66,34.92,87.53,0.16383093842775784,5.224607571234966,0.7295049247034792,1.0,0.0,38,KDSI,1.1424654404204273,0,0.0,0.1434,0.033,0.3492,0.8753,0,0,0,0,0,0,0,0,0,0,0,0,0
3917,2019,0,16.15,2.87,1.24,0.8,0.09158535572779841,6.19,6.19,26.22,54.05,0.23909860687281348,5.409305788395459,0.779095340114639,0.6,0.4,40,KDSI,1.8501387604070305,0,0.0,0.16149999999999998,0.0287,0.2622,0.5405,0,0,0,0,0,0,0,0,0,0,0,0,0
3916,2020,0,17.04,3.13,1.65,0.98,0.12648158597653616,5.67,6.48,20.64,38.75,0.19581909899018413,4.717268412955689,0.5036036348986666,0.3333333333333333,0.0,37,KDSI,2.5806451612903225,0,0.0,0.1704,0.0313,0.2064,0.3875,0,0,0,0,0,0,0,0,0,0,0,0,0
3915,2021,0,14.87,3.09,1.84,1.11,0.18522225443512752,6.53,6.49,26.76,51.64,0.19320474174566457,4.23987124213802,0.6321688372093542,0.4,0.0,38,KDSI,1.9364833462432225,0,0.0,0.1487,0.030899999999999997,0.2676,0.5164,0,0,0,0,0,0,0,0,0,0,0,0,0
3914,2022,0,13.84,3.24,2.32,1.18,0.14890947669043547,6.78,5.83,22.89,40.0,0.23543087095123205,4.292005538541359,0.6311821153034824,0.3333333333333333,0.14285714285714285,34,KDSI,2.5,0,0.0,0.1384,0.032400000000000005,0.2289,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
3913,2023,0,16.89,3.73,2.9,1.64,0.3338384834451198,7.0,5.51,8.69,12.5,0.42487111677621475,6.8997904793465485,0.8984560395899168,0.5,0.25,34,KDSI,8.0,0,0.0,0.1689,0.0373,0.08689999999999999,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0
3947,2013,0,18.78,8.27,5.27,3.75,2.0622086936487594,3.64,3.62,159.3186799744329,10.932748194378492,0.42115882937151106,25.566646460218468,1.1303843808099736,0.4,0.0,32,KIAS,9.146830990895682,0,,0.18780000000000002,0.0827,1.5931867997443292,0.10932748194378492,0,0,0,0,0,0,0,0,0,0,0,0,0
3946,2014,0,15.2,8.86,5.62,3.83,1.5588663366534836,3.41,3.26,176.3912492599529,12.361031402334367,0.28247691102205297,19.680079236678992,1.087117289684671,0.42857142857142855,0.1,34,KIAS,8.089939807216663,0,0.0,0.152,0.0886,1.763912492599529,0.12361031402334367,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,2015,0,-6.78,-18.07,3.24,2.3,0.26374129056178586,2.34,3.81,152.87778617757382,17.975199826980802,-0.5826918473536341,17.08412329827437,0.7607064120144168,0.42857142857142855,0.0,36,KIAS,5.563220490595039,0,0.0,-0.0678,-0.1807,1.5287778617757382,0.17975199826980803,0,0,0,0,0,0,0,0,0,0,0,0,0
3944,2016,0,-6.04,-29.23,3.13,2.5,0.20477183927451642,2.26,6.12,204.7899281269596,22.34429583626639,-0.4826728300553527,9.746259896888235,0.7857265975013651,0.3333333333333333,0.16666666666666666,37,KIAS,4.475415145448122,0,0.0,-0.0604,-0.2923,2.047899281269596,0.2234429583626639,0,0,0,0,0,0,0,0,0,0,0,0,0
3943,2017,0,0.34,-10.53,3.11,2.5,0.0552822949621039,2.08,7.75,200.80895314054425,23.89191633590347,-0.2797126454991063,9.337445000654139,1.0463855735779766,0.8,0.3,37,KIAS,4.185516079751436,0,0.0,0.0034000000000000002,-0.10529999999999999,2.0080895314054423,0.2389191633590347,0,0,0,0,0,0,0,0,0,0,0,0,0
3942,2018,0,-0.21,-9.04,2.91,2.34,0.03958537414010151,2.08,8.19,181.7921973580174,25.80290364070387,-0.2619546020042494,9.61379997929576,1.1019109625918102,0.8,0.4444444444444444,38,KIAS,3.875532823455218,0,0.0,-0.0021,-0.0904,1.817921973580174,0.2580290364070387,0,0,0,0,0,0,0,0,0,0,0,0,0
3941,2019,0,-8.05,-67.26,1.52,1.24,0.11439298295140139,2.07,8.49,118.40950724599368,36.012001613346484,-0.7710420873685533,18.860645419928268,1.055097865358111,0.3333333333333333,0.25,40,KIAS,2.7768520359873246,0,0.0,-0.0805,-0.6726000000000001,1.1840950724599368,0.36012001613346484,0,0,0,0,0,0,0,0,0,0,0,0,0
3940,2020,0,-3.41,-11.84,1.67,1.28,0.11608822361025317,2.07,7.15,132.22395761399767,19.84467956529208,-0.34290115163448465,21.676983611393226,0.8758583772376268,0.4,0.0,37,KIAS,5.039134024360759,0,0.0,-0.0341,-0.1184,1.3222395761399768,0.19844679565292078,0,0,0,0,0,0,0,0,0,0,0,0,0
